Type Object,Operator Code,Category,Name NL,Name FR,Streetname NL,Streetname FR,HouseNumber,PostalCode,Longitude,Latitude,Accessibility
postalpoint,UPS_,BPPE,LIBRAIRIE SAINT JULIEN,LIBRAIRIE SAINT JULIEN,Chaussee De Wavre,Chaussee De Wavre,1285,1160,4.4076660,50.8211120,0
postalpoint,UPS_,BPPE,BOEKHANDEL DEGHELDERE,BOEKHANDEL DEGHELDERE,Leemputstraat,Leemputstraat,2,8000,3.2143500,51.2054360,0
postalpoint,UPS_,BPPE,MAGASIN INFORMATIQUE ATHINFOR,MAGASIN INFORMATIQUE ATHINFOR,Rue Du Moulin,Rue Du Moulin,MOULIN18,7800,3.7777280,50.6303800,0
postalpoint,UPS_,BPPE,PHONE 4 YOU,PHONE 4 YOU,Linthout,Linthout,8,1200,4.4025010,50.8409580,0
postalpoint,UPS_,BPPE,T  KRUIKJE,T  KRUIKJE,Statiestraat,Statiestraat,111,1740,4.1653730,50.8743590,0
postalpoint,UPS_,BPPE,LIBRAIRIE DE LA PLACE,LIBRAIRIE DE LA PLACE,Place Du Trieu,Place Du Trieu,16,7110,4.1566580,50.4897860,0
postalpoint,UPS_,BPPE,REBER,REBER,Optimismelaan,Optimismelaan,29,1140,4.4108530,50.8596370,0
postalpoint,UPS_,BPPE,LIBRAIRIE PAPETERIE CADEAUX,LIBRAIRIE PAPETERIE CADEAUX,Rue De La Roche,Rue De La Roche,4B,6987,5.5195790,50.2158570,0
postalpoint,UPS_,BPPE,DIERENSPECIAALZAAK AMALIA,DIERENSPECIAALZAAK AMALIA,Langemunte,Langemunte,21,9570,3.8464680,50.8164320,0
postalpoint,UPS_,BPPE,MELO DECO,MELO DECO,Centre Commercial Du Bay Bonne,Centre Commercial Du Bay Bonne,4,4620,5.6804020,50.6145470,0
postalpoint,UPS_,BPPE,HUBRECHTOPHILE,HUBRECHTOPHILE,Galerie Des Carmes,Galerie Des Carmes,4,1300,4.6080000,50.7154380,0
postalpoint,UPS_,BPPE,L ANMAYRIVAL,L ANMAYRIVAL,Rue De Namur,Rue De Namur,3,5600,4.5445190,50.1966700,0
postalpoint,UPS_,BPPE,DRANKEN LAMBERT,DRANKEN LAMBERT,Lange Nieuwstraat,Lange Nieuwstraat,12,2000,4.4058610,51.2199280,0
postalpoint,UPS_,BPPE,DAGBLADHANDEL TRENDY SHOP,DAGBLADHANDEL TRENDY SHOP,Grote Baan,Grote Baan,117,2235,4.7905930,51.0750230,0
postalpoint,UPS_,BPPE,CORA ANDERLECHT,CORA ANDERLECHT,Dreve Olympique,Dreve Olympique,15,1070,4.2797910,50.8201790,0
postalpoint,UPS_,BPPE,LIBRAIRIE OSCAR,LIBRAIRIE OSCAR,Rue Du Depot,Rue Du Depot,3,7100,4.1464850,50.4480160,0
postalpoint,UPS_,BPPE,SUPERETTE VOEDING RITA PETTENS,SUPERETTE VOEDING RITA PETTENS,De Smet De Naeyerlaan,De Smet De Naeyerlaan,66,8370,3.1288210,51.3121770,0
postalpoint,UPS_,BPPE,PROXY DELHAIZE DOISCHE,PROXY DELHAIZE DOISCHE,Rue M Sandron,Rue M Sandron,90,5680,4.7465570,50.1371870,0
postalpoint,UPS_,BPPE,NODACON POPPEL,NODACON POPPEL,Trier,Trier,36,2382,5.0429500,51.4514200,0
postalpoint,UPS_,BPPE,LIBRAIRIE AUX PAPYRUS,LIBRAIRIE AUX PAPYRUS,Avenue Jean Jaures,Avenue Jean Jaures,1B1,4630,5.7365000,50.6331300,0
postalpoint,UPS_,BPPE,DAGBLADHANDEL FAVORI,DAGBLADHANDEL FAVORI,Kloosterstraat,Kloosterstraat,92,2275,4.8617900,51.2635300,0
postalpoint,UPS_,BPPE,CARREFOUR EXPRESS MA CAMPAGNE,CARREFOUR EXPRESS MA CAMPAGNE,Chaussee De Charleroi,Chaussee De Charleroi,258A,1060,4.3540300,50.8228300,0
postalpoint,UPS_,BPPE,LL TECNO ALARM,LL TECNO ALARM,Sur Les Vignes,Sur Les Vignes,7,4651,5.7811000,50.6282000,0
postalpoint,UPS_,BPPE,DAGBLADHANDEL BJORN,DAGBLADHANDEL BJORN,Aardooisesteenweg,Aardooisesteenweg,45,8800,3.1324100,50.9497200,0
postalpoint,UPS_,BPPE,SUR LA PLACE TABAC PRESSE SHOP,SUR LA PLACE TABAC PRESSE SHOP,Place Albert 1er,Place Albert 1er,13,5060,4.6215460,50.4185330,0
postalpoint,MONR,BPPE,E-WAY ELEKTRONISCHE SIGARETTEN,E-WAY ELEKTRONISCHE SIGARETTEN," Antwerpsesteenweg"," Antwerpsesteenweg",,2390,4.7112740,51.2987185,0
postalpoint,MONR,BPPE,TOTAL HACCOURT,TOTAL HACCOURT," Avenue Libert Foidmont"," Avenue Libert Foidmont",,4684,5.6676840,50.7379515,0
postalpoint,MONR,BPPE,DBH Veerle en Eddy,DBH Veerle en Eddy," Broederlijkheidstraat"," Broederlijkheidstraat",,8400,2.9006720,51.2164903,0
postalpoint,MONR,BPPE,SJOEKEBOEKE,SJOEKEBOEKE," Daverlostraat"," Daverlostraat",,8310,3.2529860,51.1937938,0
postalpoint,MONR,BPPE,MARYLEEN BVBA,MARYLEEN BVBA," Dorpstraat"," Dorpstraat",,9140,4.1374800,51.1144000,0
postalpoint,MONR,BPPE,Optical center,Optical center," Chaussée De Nivelles"," Chaussée De Nivelles",,1420,4.3935430,50.6749702,0
postalpoint,MONR,BPPE,VDF BECKERS,VDF BECKERS," E. Eylenboschstraat"," E. Eylenboschstraat",,1703,4.1929560,50.8351001,0
postalpoint,UPS_,BPPE,BRICO NIVELLES,BRICO NIVELLES,Avenue Du Centenaire,Avenue Du Centenaire,40,1400,4.3365070,50.5938980,0
postalpoint,BPST,BPBP,MARBAIS,MARBAIS,Rue De Priesmont,Rue De Priesmont,11,1495,4.5357080,50.5465420,1
postalpoint,UPS_,BPPE,INTERMARCHE MOUSCRON,INTERMARCHE MOUSCRON,Avenue Wolfgang Amadeus M,Avenue Wolfgang Amadeus M,22,7700,3.2076900,50.7298600,0
postalpoint,UPS_,BPPE,DAGBLADHANDEL BOEDSY,DAGBLADHANDEL BOEDSY,Tieltstraat,Tieltstraat,12,8760,3.2896320,50.9517780,0
postalpoint,UPS_,BPPE,VINGERHOETS NANCY,VINGERHOETS NANCY,Katelijnsesteenweg,Katelijnsesteenweg,42,2570,4.5139100,51.0907300,0
postalpoint,UPS_,BPPE,KRANTENWINKEL STOP AND SHOP,KRANTENWINKEL STOP AND SHOP,Steenweg Op Turnhout,Steenweg Op Turnhout,37A,2360,4.9779200,51.3192100,0
postalpoint,UPS_,BPPE,AU PANIER DE VICTOR SPONTIN,AU PANIER DE VICTOR SPONTIN,Chaussee De Dinant,Chaussee De Dinant,43,5530,5.0016850,50.3223510,0
postalpoint,UPS_,BPPE,PROXY DELHAIZE FERRIERES,PROXY DELHAIZE FERRIERES,Pre Du Fa,Pre Du Fa,6,4190,5.6090770,50.3990460,0
postalpoint,UPS_,BPPE,PRIMA BINA BEVER,PRIMA BINA BEVER,Kerkhove,Kerkhove,5,1547,3.9382670,50.7157350,0
postalpoint,UPS_,BPPE,LIBRAIRIE DU PERRON,LIBRAIRIE DU PERRON,Place Du Perron,Place Du Perron,24,6200,4.5210220,50.4044700,0
postalpoint,UPS_,BPPE,LIBRAIRIE DUEZ,LIBRAIRIE DUEZ,Avenue De Cuesmes,Avenue De Cuesmes,10,7000,3.9377180,50.4493700,0
postalpoint,UPS_,BPPE,BUURTWINKEL LUC,BUURTWINKEL LUC,Baalsebaan,Baalsebaan,324,3128,4.7537880,50.9951510,0
postalpoint,UPS_,BPPE,T ROLWAGENTJE,T ROLWAGENTJE,Rolwagenstraat,Rolwagenstraat,79,2018,4.4267500,51.2081600,0
postalpoint,UPS_,BPPE,MEDIA CENTER LIEGE,MEDIA CENTER LIEGE,Louvrex,Louvrex,3,4000,5.5629600,50.6378000,0
postalpoint,UPS_,BPPE,LIBRAIRIE DECHAMPS,LIBRAIRIE DECHAMPS,Rue Du Cul De Sac,Rue Du Cul De Sac,1,7060,4.0700790,50.5806940,0
postalpoint,UPS_,BPPE,DAGBLADHANDEL DE ZAVEL,DAGBLADHANDEL DE ZAVEL,Peperstraat,Peperstraat,36,3071,4.5573030,50.9041290,0
postalpoint,UPS_,BPPE,ASSIST PC HOUDENG AIMERIES,ASSIST PC HOUDENG AIMERIES,Chaussee Du Pont Du Sart,Chaussee Du Pont Du Sart,232,7110,4.1355120,50.4942280,0
postalpoint,UPS_,BPPE,ETS DE VRIEZE SPRL,ETS DE VRIEZE SPRL,Rue De Valencienne,Rue De Valencienne,177,7320,3.6416000,50.4779800,0
postalpoint,UPS_,BPPE,DAGBLADHANDEL FASO,DAGBLADHANDEL FASO,Sint Goriksplein,Sint Goriksplein,8,2650,4.4554900,51.1491300,0
postalpoint,UPS_,BPPE,LIBRAIRIE DEBAISE,LIBRAIRIE DEBAISE,Rue Grande,Rue Grande,34,7971,3.6491070,50.5257560,0
postalpoint,UPS_,BPPE,CARREFOUR MARKET NANINNE,CARREFOUR MARKET NANINNE,Chaussee De Marche,Chaussee De Marche,860,5100,4.9361470,50.4211030,0
postalpoint,UPS_,BPPE,Q8 TANKSTATION BEVERLO,Q8 TANKSTATION BEVERLO,Koolmijnlaan,Koolmijnlaan,410,3581,5.2189280,51.0815230,0
postalpoint,UPS_,BPPE,COMPUTER CHECKPOINT AARTSELAAR,COMPUTER CHECKPOINT AARTSELAAR,Boomsesteenweg,Boomsesteenweg,48,2630,4.3742630,51.1265360,0
postalpoint,UPS_,BPPE,FLUXGO BORSBEEK,FLUXGO BORSBEEK,Herentalsebaan,Herentalsebaan,299,2150,4.4990200,51.1957600,0
postalpoint,UPS_,BPPE,KOLEGEM WINKEL,KOLEGEM WINKEL,Eeklostraat,Eeklostraat,4,9030,3.6954930,51.0718290,0
postalpoint,UPS_,BPPE,DOUCEURS ET GOURMANDISES,DOUCEURS ET GOURMANDISES,Rue De Bomeree,Rue De Bomeree,336,6110,4.3917400,50.3676900,0
postalpoint,UPS_,BPPE,L'ALLEE VERTE,L'ALLEE VERTE,Avenue Des Demineurs,Avenue Des Demineurs,18BT2,4970,5.9355100,50.3961900,0
postalpoint,UPS_,BPPE,LUKOIL,LUKOIL,Autolei,Autolei,140,2160,4.4887500,51.2057700,0
postalpoint,UPS_,BPPE,LIBRAIRIE EURO DIFFUSION,LIBRAIRIE EURO DIFFUSION,Charlemagne,Charlemagne,54,1000,4.3820090,50.8448790,0
postalpoint,UPS_,BPPE,LIBRAIRIE PLAISIR DE LIRE,LIBRAIRIE PLAISIR DE LIRE,Pierre Henvard,Pierre Henvard,6,4053,5.6029400,50.5938700,0
postalpoint,UPS_,BPPE,DAGBLADHANDEL DE GAZETTESTAL,DAGBLADHANDEL DE GAZETTESTAL,Staf Stientjeslaan,Staf Stientjeslaan,118,8790,3.4405360,50.8951840,0
postalpoint,UPS_,BPPE,POWER LOKER,POWER LOKER,Dikkebusstraat,Dikkebusstraat,107B,8958,2.7714140,50.7855030,0
postalpoint,UPS_,BPPE,DAGBLADHANDEL T ZONNEKRANTJE,DAGBLADHANDEL T ZONNEKRANTJE,Poperingseweg,Poperingseweg,166,8908,2.8278070,50.8531530,0
postalpoint,MONR,BPPE,DE LETTER TRAP,DE LETTER TRAP," Kerkstraat"," Kerkstraat",,3111,4.7543030,50.9479223,0
postalpoint,MONR,BPPE,DECAPMAKER GROENTEN EN FRUIT,DECAPMAKER GROENTEN EN FRUIT," Oostendestraat"," Oostendestraat",,8600,2.8765840,51.0568392,0
postalpoint,MONR,BPPE,Le Petit Caddy,Le Petit Caddy," Place Du Marais"," Place Du Marais",,4910,5.7892170,50.4881839,0
postalpoint,MONR,BPPE,MINI MARKET,MINI MARKET," Plateau D'Hastedon"," Plateau D'Hastedon",,5002,4.8415970,50.4805065,0
postalpoint,MONR,BPPE,PAPYRUS,PAPYRUS," Prinsessestraat"," Prinsessestraat",,8870,3.2305040,50.9224647,0
postalpoint,MONR,BPPE,AU P'TIT VESNAU,AU P'TIT VESNAU," Rue Du Centre"," Rue Du Centre",,1460,4.2111050,50.6410376,0
postalpoint,MONR,BPPE,LIBRAIRIE PEIGNOIS,LIBRAIRIE PEIGNOIS," Rue Du Village"," Rue Du Village",,6790,5.8072990,49.5687448,0
postalpoint,MONR,BPPE,MONKEY CLOTHING STORE,MONKEY CLOTHING STORE," Rue Louis Albert"," Rue Louis Albert",,5020,4.8956710,50.4906911,0
postalpoint,MONR,BPPE,PLAISIR DE LIRE,PLAISIR DE LIRE," Rue Pierre Henvard"," Rue Pierre Henvard",,4053,5.6030570,50.5937854,0
postalpoint,MONR,BPPE,CHEZ DOMINIQUE ET ERIC,CHEZ DOMINIQUE ET ERIC," Rue Viaux"," Rue Viaux",,5300,5.0400730,50.4733044,0
postalpoint,MONR,BPPE,KRONIEK  WONDER DOOPSUIKER,KRONIEK  WONDER DOOPSUIKER," Stationssteenweg"," Stationssteenweg",,2560,4.6240630,51.1454175,0
postalpoint,MONR,BPPE,LISSEWEGE EXPRESS,LISSEWEGE EXPRESS," Zeebruggelaan"," Zeebruggelaan",,8380,3.1916780,51.2967894,0
postalpoint,MONR,BPPE,Station service total,Station service total,Boulevard De Wallonie,Boulevard De Wallonie,1,1348,4.6198430,50.6744313,0
postalpoint,MONR,BPPE,'T GAZETTEKE,'T GAZETTEKE,Branstsedreef,Branstsedreef,1,2880,4.2006650,51.0797229,0
postalpoint,MONR,BPPE,DAGBLADHANDEL SEVERINE,DAGBLADHANDEL SEVERINE,Leopoldsburgsesteenweg,Leopoldsburgsesteenweg,1,3971,5.2317710,51.1092735,0
postalpoint,MONR,BPPE,BVBA,BVBA,Maanstraat,Maanstraat,1,2500,4.5629700,51.1391000,0
postalpoint,MONR,BPPE,NIGHT AND DAY 20 CINEY,NIGHT AND DAY 20 CINEY,Place Emile Vandervelde,Place Emile Vandervelde,1,5590,5.0919460,50.2911108,0
postalpoint,MONR,BPPE,Night and Day 5 Dinant,Night and Day 5 Dinant,Rue De La Station,Rue De La Station,1,5500,4.9089260,50.2604894,0
postalpoint,MONR,BPPE,Night and Day 16 Jodoigne,Night and Day 16 Jodoigne,Rue Du Bosquet,Rue Du Bosquet,1,1370,4.8712880,50.7234655,0
postalpoint,MONR,BPPE,Librairie papeterie de la gare,Librairie papeterie de la gare,Square Brigade Piron,Square Brigade Piron,1,5500,4.9139000,50.2306000,0
postalpoint,MONR,BPPE,LIBRAIRIE DUEZ,LIBRAIRIE DUEZ,Avenue De Cuesmes,Avenue De Cuesmes,10,7000,3.9381230,50.4494146,0
postalpoint,MONR,BPPE,Base Waremme,Base Waremme,Rue Gustave Renier,Rue Gustave Renier,10,4300,5.2546540,50.6942722,0
postalpoint,MONR,BPPE,CORONA,CORONA,Sint-Gilliskerkstraat,Sint-Gilliskerkstraat,10,8000,3.2271070,51.2140711,0
postalpoint,MONR,BPPE,DAGBLADEN PRINSHOEVE,DAGBLADEN PRINSHOEVE,Prinshoeveweg,Prinshoeveweg,100,2180,4.4494290,51.2797389,0
postalpoint,MONR,BPPE,MOWGLY,MOWGLY,Edith Cavellstraat,Rue Edith Cavell,102,1180,4.3575360,50.8114839,0
postalpoint,MONR,BPPE,ATELIER DE PHOTOGRAPHIE DEPIRE,ATELIER DE PHOTOGRAPHIE DEPIRE,Chaussée De Charleroi,Chaussée De Charleroi,1,5030,4.6930020,50.5685359,0
postalpoint,MONR,BPPE,NIGHT AND DAY 18 EGHEZEE,NIGHT AND DAY 18 EGHEZEE,Chaussée De Louvain,Chaussée De Louvain,10,5310,4.9017210,50.6014060,0
postalpoint,MONR,BPPE,LE POINT DU JOUR,LE POINT DU JOUR,"Waterloosesteenweg ",Chaussée De Waterloo,10,1060,4.3450690,50.8322236,0
postalpoint,MONR,BPPE,LIBRAIRIE STIENON,LIBRAIRIE STIENON,Stienonlaan,Avenue Stiénon,100,1020,4.3301020,50.8902750,0
postalpoint,MONR,BPPE,SHELL BRUGGE,SHELL BRUGGE,Jan Breydellaan,Jan Breydellaan,105,8200,3.2059940,51.2111525,0
postalpoint,MONR,BPPE,Fleuriste Marie-Claire,Fleuriste Marie-Claire,Rue Buisson La Fleur,Rue Buisson La Fleur,106,4537,5.3112530,50.6086628,0
postalpoint,MONR,BPPE,DAGBLADHANDEL T PARK,DAGBLADHANDEL T PARK,Dorpsstraat,Dorpsstraat,108,2950,4.4263170,51.3185490,0
postalpoint,MONR,BPPE,JUNNO MARKET,JUNNO MARKET,Stationsstraat,Stationsstraat,108,3400,5.0809060,50.7500920,0
postalpoint,MONR,BPPE,BA PRESS,BA PRESS,Rue Grande,Rue Grande,109,7020,3.9957620,50.5038041,0
postalpoint,MONR,BPPE,lirairie st hubert,lirairie st hubert,Place Saint-Hubert,Place Saint-Hubert,11,5660,4.4574730,50.0423538,0
postalpoint,MONR,BPPE,Merlot Pneu,Merlot Pneu,Rue De La Barriere,Rue De La Barriere,11,6824,5.2585470,49.7008041,0
postalpoint,MONR,BPPE,Librairie du centre,Librairie du centre,Rue Des Chasseurs Ardennais,Rue Des Chasseurs Ardennais,11,6780,5.8164080,49.5933627,0
postalpoint,MONR,BPPE,Star vape,Star vape,Steenakker,Steenakker,11,8940,3.0448750,50.7800447,0
postalpoint,MONR,BPPE,DBH 'TKruikje,DBH 'TKruikje,Statiestraat,Statiestraat,111,1740,4.1652990,50.8742643,0
postalpoint,MONR,BPPE,BLOEMENPRIEELTJE,BLOEMENPRIEELTJE,Turnhoutseweg,Turnhoutseweg,111,2381,4.9954740,51.3894234,0
postalpoint,MONR,BPPE,KRANT & CO,KRANT & CO,Joseph Smeetslaan,Joseph Smeetslaan,112,3630,5.6883350,50.9672082,0
postalpoint,MONR,BPPE,EPICERIE DARWIN,EPICERIE DARWIN,Brugmannlaan,Avenue Brugmann,113,1190,4.3509670,50.8189072,0
postalpoint,MONR,BPPE,LOKERSE DRANKENCENTRALE,LOKERSE DRANKENCENTRALE,Gentse Steenweg,Gentse Steenweg,115,9160,3.9509180,51.1150042,0
postalpoint,MONR,BPPE,DBH OVER DE VEILING,DBH OVER DE VEILING,Mechelsesteenweg,Mechelsesteenweg,115,2860,4.5254290,51.0577928,0
postalpoint,MONR,BPPE,Dagbladhandel Nes & Dirk,Dagbladhandel Nes & Dirk,Provinciale Steenweg,Provinciale Steenweg,117,2627,4.3362570,51.1295800,0
postalpoint,MONR,BPPE,Night and day,Night and day,Route D'Eghez?e,Route D'Eghez?e,117,5190,4.6702650,50.4639290,0
postalpoint,MONR,BPPE,STATION SERVICE,STATION SERVICE,Avenue Jean Gouders,Avenue Jean Gouders,118,4845,5.9238710,50.5156969,0
postalpoint,MONR,BPPE,BVBA De gazettestal,BVBA De gazettestal,Staf Stientjeslaan,Staf Stientjeslaan,118,8790,3.4403670,50.8951836,0
postalpoint,MONR,BPPE,Dagbladhandel Carlos,Dagbladhandel Carlos,Gemeentestraat,Gemeentestraat,12,2811,4.4444820,51.0146062,0
postalpoint,MONR,BPPE,NIGHT AND DAY 71 BOURSE,NIGHT AND DAY 71 BOURSE,Auguste Ortsstraat,Rue Auguste Orts,12,1000,4.3487080,50.8485288,0
postalpoint,MONR,BPPE,PAPETERIE VOTHY M-C,PAPETERIE VOTHY M-C,Rue Des Capucins,Rue Des Capucins,12,4900,5.8656000,50.4907074,0
postalpoint,MONR,BPPE,HECHTELSE DRUKKERIJ,HECHTELSE DRUKKERIJ,Septemberstraat 18,Septemberstraat 18,12,3940,5.3833000,51.1500000,0
postalpoint,MONR,BPPE,'T Lezertje,'T Lezertje,Winkelomseheide,Winkelomseheide,120,2440,5.0115560,51.1299160,0
postalpoint,MONR,BPPE,'t Roddelkot,'t Roddelkot,Tervuursesteenweg,Tervuursesteenweg,121,3060,4.6312960,50.8658055,0
postalpoint,MONR,BPPE,citrus studio,citrus studio,Chaussée De Li?ge,Chaussée De Li?ge,1159,5101,4.9468500,50.4787269,0
postalpoint,MONR,BPPE,PUMP SNEAKERS SHOP,PUMP SNEAKERS SHOP," Elsense Steenweg",Chaussée D'Ixelles,120,1050,4.3645280,50.8347877,0
postalpoint,MONR,BPPE,NEW TECH SOLUTIONS,NEW TECH SOLUTIONS,Haachtsesteenweg,Chaussée De Haecht,1226,1140,4.4078200,50.8767906,0
postalpoint,MONR,BPPE,De la bachee,De la bachee,Rue De La Bachée,Rue De La Bachée,125,1380,4.4245290,50.6601711,0
postalpoint,MONR,BPPE,LIBRAIRIE DU PARC,LIBRAIRIE DU PARC,Rue De Condé,Rue De Condé,127,7900,3.6181210,50.5979583,0
postalpoint,MONR,BPPE,au panier de victor,au panier de victor,Grand'Rue,Grand'Rue,128,6730,5.5132260,49.6832380,0
postalpoint,MONR,BPPE,HELLO SHOP,HELLO SHOP," Place De Flandre"," Place De Flandre",12A,7000,3.9609770,50.4532549,0
postalpoint,MONR,BPPE,Proxy Delhaize Maissin,Proxy Delhaize Maissin,Place Des Combattants,Place Des Combattants,13,6852,5.1786460,49.9647457,0
postalpoint,MONR,BPPE,Librairie Nicolas,Librairie Nicolas,Rue Emile Muraille,Rue Emile Muraille,132,4040,5.6164890,50.6736000,0
postalpoint,MONR,BPPE,Mereaux O,Mereaux O,Itterbeeksebaan,Itterbeeksebaan,136,1700,4.2565080,50.8366802,0
postalpoint,MONR,BPPE,MINI MARKET MARCINELLE,MINI MARKET MARCINELLE,Rue De Nalinnes,Rue De Nalinnes,139,6001,4.4435550,50.3738987,0
postalpoint,MONR,BPPE,NIGHT AND DAY 39 TAMINES,NIGHT AND DAY 39 TAMINES,Rue De Velaine,Rue De Velaine,139,5060,4.6058290,50.4482005,0
postalpoint,MONR,BPPE,Librairie Vandevelde,Librairie Vandevelde," Richard Vandeveldestraat",Rue Richard Vandevelde,139,1030,4.3940840,50.8718362,0
postalpoint,MONR,BPPE,Spar Landen,Spar Landen,Aug. Robijnsstraat,Aug. Robijnsstraat,14,3404,5.0833000,50.7500000,0
postalpoint,MONR,BPPE,L'ECHO DE LA PRESSE,L'ECHO DE LA PRESSE,Boulevard Solvay,Boulevard Solvay,14,6000,4.4455180,50.4158938,0
postalpoint,MONR,BPPE,CADO SUPERMARKT,CADO SUPERMARKT,Meirhoekstraat,Meirhoekstraat,14,9270,3.8606620,51.0272865,0
postalpoint,MONR,BPPE,La petite gatte Ferrieres,La petite gatte Ferrieres,Place De Chablis,Place De Chablis,14,4190,5.6069480,50.4004150,0
postalpoint,MONR,BPPE,SOFTWARESHOP BVBA,SOFTWARESHOP BVBA,Plezantstraat,Plezantstraat,14,9100,4.1323920,51.1678004,0
postalpoint,MONR,BPPE,KD COMPUTERSERVICE,KD COMPUTERSERVICE,Sint-Rochusstraat,Sint-Rochusstraat,140,1500,4.2419720,50.7292149,0
postalpoint,MONR,BPPE,ALIMENTATION GENERALE CAPELLE,ALIMENTATION GENERALE CAPELLE,Rue Ferrer,Rue Ferrer,141,7080,3.8972590,50.4057575,0
postalpoint,MONR,BPPE,Au panier de Victor,Au panier de Victor,Bourcy,Bourcy,15,6600,5.8084540,50.0586040,0
postalpoint,MONR,BPPE,AMMAR SHOP,AMMAR SHOP," Prinses Elisabethlaan",Avenue Princesse Elisabeth,150,1030,4.3790300,50.8764786,0
postalpoint,MONR,BPPE,schamp,schamp,Avenue Emile Vandervelde,Avenue Emile Vandervelde,152,6200,4.5167000,50.4167000,0
postalpoint,MONR,BPPE,DE KOERANT,DE KOERANT,Statiestraat,Statiestraat,157,2600,4.4296950,51.1993221,0
postalpoint,MONR,BPPE,FRELI FRUIT,FRELI FRUIT,Steenweg,Steenweg,159,9810,3.6418780,50.9572135,0
postalpoint,MONR,BPPE,PAVEKE,PAVEKE,Hulstedorp,Hulstedorp,16,8531,3.2953560,50.8823524,0
postalpoint,MONR,BPPE,Librairie l'alphabet,Librairie l'alphabet,Rue De La Gare,Rue De La Gare,16,6670,5.9542320,50.1898577,0
postalpoint,MONR,BPPE,AU PANIER DE VICTOR,AU PANIER DE VICTOR,Rue De La Station,Rue De La Station,16,5370,5.2403040,50.3887567,0
postalpoint,MONR,BPPE,PAPAVER BLOEMEN & DOOPSUIKER,PAPAVER BLOEMEN & DOOPSUIKER,Blankenbergsesteenweg,Blankenbergsesteenweg,164,8000,3.2066080,51.2277736,0
postalpoint,MONR,BPPE,NIGHT AND DAY 87 DURBUY,NIGHT AND DAY 87 DURBUY,Rue De Lantigné,Rue De Lantigné,14,6940,5.4419460,50.3386565,0
postalpoint,MONR,BPPE,M@xiprint,M@xiprint,Léon Theodorstraat,Rue Léon Theodor,146,1090,4.3283040,50.8771266,0
postalpoint,MONR,BPPE,Night and Day 74 Houdeng,Night and Day 74 Houdeng,Chaussée Paul Houtart,Chaussée Paul Houtart,147,7110,4.1588610,50.4859914,0
postalpoint,MONR,BPPE,EXOTIC SUN,EXOTIC SUN,"Waterloosesteenweg ",Chaussée De Waterloo,1475,1180,4.3787460,50.7835785,0
postalpoint,MONR,BPPE,Night and Day 50 Ch telet,Night and Day 50 Ch telet,Rue Du Mayeur,Rue Du Mayeur,160,6200,4.5234570,50.4023966,0
postalpoint,UPS_,BPPE,LOUIS DELHAIZE CARNIERES,LOUIS DELHAIZE CARNIERES,Rue De La Gade,Rue De La Gade,1,7141,4.2365110,50.4316810,0
postalpoint,DHLE,BPPE,Base Huy,Base Huy,Avenue des Ardennes,Avenue des Ardennes,1,4500,5.2388700,50.5198500,-1
postalpoint,DHLE,BPPE,Base Jodoigne,Base Jodoigne,Rue du Bosquet,Rue du Bosquet,8d,1370,4.8721100,50.7241900,-1
postalpoint,DHLE,BPPE,Librairie Molenbeek,Librairie Molenbeek,Vanderdussenstraat,Rue Vanderdussen,2,1080,4.3309000,50.8570100,-1
postalpoint,DHLE,BPPE,Librarie Akad,Librarie Akad,Jean Jacquetstraat,Rue Jean Jacquet,2,1081,4.3297500,50.8585800,-1
postalpoint,MONR,BPPE,BOEKET ENZO,BOEKET ENZO,Rijmenamseweg,Rijmenamseweg,168,2820,4.5738580,51.0175828,0
postalpoint,DHLE,BPPE,La Revue De Pipaix,La Revue De Pipaix,Rue de Mortagne,Rue de Mortagne,87,7904,3.5860300,50.5822300,-1
postalpoint,DHLE,BPPE,Dagbladhandel Proost,Dagbladhandel Proost,Rerum Novarumlei,Rerum Novarumlei,4,2930,4.5050100,51.3044700,-1
postalpoint,UPS_,BPPE,SCOOBY,SCOOBY,Avenue Des Combattants,Avenue Des Combattants,72,1470,4.5085600,50.6160400,0
postalpoint,DHLE,BPPE,Naaiatelier Katty,Naaiatelier Katty,Stationsstraat,Stationsstraat,13,8480,3.0256300,51.1295800,-1
postalpoint,DHLE,BPPE,Frida African Shop,Frida African Shop,Rue de la Station,Rue de la Station,106,7090,4.1378600,50.6071800,-1
postalpoint,DHLE,BPPE,Bij Martine,Bij Martine,Roeselaarsestraat,Roeselaarsestraat,90,8850,3.1678500,50.9592100,-1
postalpoint,DHLE,BPPE,Spar Kortesem,Spar Kortesem,Hasseltsesteenweg,Hasseltsesteenweg,33a,3720,5.3835600,50.8603600,-1
postalpoint,DHLE,BPPE,Dagbladhandel Bjorn VOF,Dagbladhandel Bjorn VOF,Ardooisesteenweg,Ardooisesteenweg,45,8800,3.1325200,50.9498100,-1
postalpoint,DHLE,BPPE,Presse Au Bois,Presse Au Bois,Bosstraat,Rue au Bois,222,1150,4.4487700,50.8329800,-1
postalpoint,MONR,BPPE,GATSBY,GATSBY,lakensestraat,Rue De Laeken,168,1000,4.3524040,50.8565369,0
postalpoint,DHLE,BPPE,Moca Market,Moca Market,Lindestraat,Rue du Tilleul,383,1140,4.3970100,50.8677000,-1
